btype,roadtype,maname,schida,schnamea,sdida,sdnamea,schidb,schnameb,sdidb,sdnameb,numblka,numblkb,popa_sab,urma_sab,whitea_sab,blacka_sab,hispaa_sab,asiana_sab,popb_sab,urmb_sab,whiteb_sab,blackb_sab,hispab_sab,asianb_sab,popa_bdy,urma_bdy,whitea_bdy,blacka_bdy,hispaa_bdy,asiana_bdy,popb_bdy,urmb_bdy,whiteb_bdy,blackb_bdy,hispab_bdy,asianb_bdy,popa_enr,urma_enr,blacka_enr,whitea_enr,hispaa_enr,asiana_enr,popb_enr,urmb_enr,blackb_enr,whiteb_enr,hispab_enr,asianb_enr,leabdy,state,adif_bdy,adif_sab,adif_enr,adif_wh_bdy,adif_whas_bdy,bbindex,ddif,distmi,dupid_a,dupid_b
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004924,School 28,3412690,Paterson Public School District,341626004952,Memorial School,3416260,Totowa Public School District,78,27,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,10670,1737.9999748,8160.9999792,210.0000168,1528.0000268,630.0000084,9841,6975.0000542,1906.9999589,2015.9999971,4959.0000568,769.9999958,2596,497.9999623,1872.9999955,50.0000089,448.000038,177.0000314,505,423,165,22,258,60,352,114,11,212,103,25,1,NJ,0.516935863891847,0.69670469493218,0.513760126012601,0.527713489725898,0.517651239543945,2301.2374330225,0.00317573787924608,2.6845236190682,1225,1118
sab3,2,"Houston-Sugar Land-Baytown, TX",484110004696,SPRING WOODS H S,4841100,SPRING BRANCH ISD,484110004680,MEMORIAL H S,4841100,SPRING BRANCH ISD,58,31,39614,24913.0000331,12205.0000434,1598.9999358,23313.999972,1962.0000132,46749,7195.999893,34127.0000329,831.0000282,6365.0000904,4605.0000425,8819,6342.0000617,2027.0000082,407.0000629,5934.9999392,326.9999843,3524,471.9999743,2530.0000255,79.0000178,392.9999791,443.0000284,2150,1905,114,186,1791,40,2620,564,54,1549,510,425,0,TX,0.585190461238405,0.474965402263141,0.670779336055388,0.488089518438214,0.576719915485787,2301.22783412143,-0.0855888748169827,2.75006563947478,2082,1773
sab2,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340423005931,Patrick F. Healy Middle School,3404230,East Orange School District,340594002092,Glen Ridge High School,3405940,Glen Ridge Public School District,25,20,63587,60156.0003345,1393.0000094,55040.00021,5115.9999954,435.999994,7463,729.0000406,6196.9999755,354.9999987,373.9999988,344.9999947,2484,2278.0000602,112.0000052,2107.000017,170.9999683,44.9999822,1437,206.0000161,1080.0000004,118.0000015,88.0000023,86.0000075,392,388,347,0,41,0,837,84,36,644,48,53,1,NJ,0.773715046027351,0.848360532516485,0.889437495428279,0.706477193361438,0.748208166988224,2289.14748644257,-0.115722449400928,1.91591979570439,1019,1028
sab3,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340423000494,East Orange Campus High School,3404230,East Orange School District,340594002092,Glen Ridge High School,3405940,Glen Ridge Public School District,25,20,63587,60156.0003345,1393.0000094,55040.00021,5115.9999954,435.999994,7463,729.0000406,6196.9999755,354.9999987,373.9999988,344.9999947,2484,2278.0000602,112.0000052,2107.000017,170.9999683,44.9999822,1437,206.0000161,1080.0000004,118.0000015,88.0000023,86.0000075,1651,1634,1471,7,163,2,837,84,36,644,48,53,1,NJ,0.773715046027351,0.848360532516485,0.889344787236583,0.706477193361438,0.748208166988224,2288.90888313983,-0.115629741209232,1.64953910729148,1015,1028
sab2,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340423005930,John L. Costley Middle School,3404230,East Orange School District,340594002092,Glen Ridge High School,3405940,Glen Ridge Public School District,25,20,63587,60156.0003345,1393.0000094,55040.00021,5115.9999954,435.999994,7463,729.0000406,6196.9999755,354.9999987,373.9999988,344.9999947,2484,2278.0000602,112.0000052,2107.000017,170.9999683,44.9999822,1437,206.0000161,1080.0000004,118.0000015,88.0000023,86.0000075,367,363,333,4,30,0,837,84,36,644,48,53,1,NJ,0.773715046027351,0.848360532516485,0.888742394499624,0.706477193361438,0.748208166988224,2287.35850345969,-0.115027348472273,1.87412001659307,1017,1028
sab2,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340423005932,Sojourner Truth Middle School,3404230,East Orange School District,340594002092,Glen Ridge High School,3405940,Glen Ridge Public School District,25,20,63587,60156.0003345,1393.0000094,55040.00021,5115.9999954,435.999994,7463,729.0000406,6196.9999755,354.9999987,373.9999988,344.9999947,2484,2278.0000602,112.0000052,2107.000017,170.9999683,44.9999822,1437,206.0000161,1080.0000004,118.0000015,88.0000023,86.0000075,406,401,362,4,39,0,837,84,36,644,48,53,1,NJ,0.773715046027351,0.848360532516485,0.887326306124971,0.706477193361438,0.748208166988224,2283.71391330009,-0.11361126009762,1.89815388331053,1021,1028
sab3,0,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269003109,School of Earth and Space Science,3412690,Paterson Public School District,340699004806,Hawthorne High School,3406990,Hawthorne Public School District,49,30,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,18791,3251.9999799,14792.0000055,354.9999314,2897.0000546,523.9999799,6906,6346.0000009,466.9999955,1076.0000065,5269.9999907,18.9999907,2935,1058.000032,1789.9999865,137.9999835,920.0000247,36.9999938,214,201,66,9,135,4,688,231,29,439,202,17,1,NJ,0.558434079328076,0.68652971954906,0.60349652249511,0.542258388255651,0.552113630270634,2276.90683106877,-0.0450624431670335,2.61504497395703,1086,1040
sab1,1,"Detroit-Warren-Livonia, MI",260110308041,Henderson Academy,2612000,Detroit Public Schools Community District,261160004595,Maples Elementary School,2611600,Dearborn City School District,31,42,21195,16958.9999873,3652.9999441,16322.0000167,636.9999989,58.000035,5501,227.0000111,4896.9999957,76.999991,149.9999964,114.9999736,2697,1353.000005,1233.9999724,1215.9999989,136.999996,14.9999991,3960,164.0000068,3520.0000213,64.9999923,98.9999908,81.999982,776,761,756,5,5,3,602,2,2,599,0,1,1,MI,0.460254379301019,0.758876315695054,0.977347843956571,0.431343483663301,0.44648881489722,2272.46207751638,-0.517093464655552,1.89631156522009,851,888
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004886,School 7,3412690,Paterson Public School District,341626004954,Washington Park School,3416260,Totowa Public School District,78,27,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,10670,1737.9999748,8160.9999792,210.0000168,1528.0000268,630.0000084,9841,6975.0000542,1906.9999589,2015.9999971,4959.0000568,769.9999958,2596,497.9999623,1872.9999955,50.0000089,448.000038,177.0000314,198,166,15,10,151,22,626,209,25,352,184,63,1,NJ,0.516935863891847,0.69670469493218,0.504518023687353,0.527713489725898,0.517651239543945,2259.8401529421,0.0124178402044945,2.08295915345375,1138,1119
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004924,School 28,3412690,Paterson Public School District,341626004954,Washington Park School,3416260,Totowa Public School District,78,27,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,10670,1737.9999748,8160.9999792,210.0000168,1528.0000268,630.0000084,9841,6975.0000542,1906.9999589,2015.9999971,4959.0000568,769.9999958,2596,497.9999623,1872.9999955,50.0000089,448.000038,177.0000314,505,423,165,22,258,60,626,209,25,352,184,63,1,NJ,0.516935863891847,0.69670469493218,0.503757947679752,0.527713489725898,0.517651239543945,2256.43561593724,0.0131779162120953,3.3741443912715,1225,1119
sab3,0,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269003170,School of Business Technology Marketing and Finance,3412690,Paterson Public School District,340699004806,Hawthorne High School,3406990,Hawthorne Public School District,49,30,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,18791,3251.9999799,14792.0000055,354.9999314,2897.0000546,523.9999799,6906,6346.0000009,466.9999955,1076.0000065,5269.9999907,18.9999907,2935,1058.000032,1789.9999865,137.9999835,920.0000247,36.9999938,667,622,191,11,431,34,688,231,29,439,202,17,1,NJ,0.558434079328076,0.68652971954906,0.596777919179945,0.542258388255651,0.552113630270634,2251.55849315243,-0.0383438398518685,3.30707718068064,1093,1040
sab1,1,"Detroit-Warren-Livonia, MI",262574006219,George Defer Elementary School,2625740,Grosse Pointe Public Schools,260110304667,Carstens ElementaryMiddle School,2612000,Detroit Public Schools Community District,30,54,5156,811.9999858,4097.0000166,637.9999747,173.9999841,113.99999,19071,17534.9999786,1054.0000979,17379.0000487,155.9999863,53.0000065,2992,649.9999961,2166.0000124,547.999991,101.9999902,69.9999889,2735,2253.999984,411.0000144,2212.0000186,42.0000102,5.0000087,334,49,31,251,18,4,310,309,307,1,2,0,1,MI,0.606885633205245,0.761972442291917,0.85006760672204,0.57365625712799,0.595223818597344,2251.26578761411,-0.243181973516795,1.53779777152815,898,836
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360009102796,PS 287 BAILEY K ASHFORD,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #13,360009102064,PS 8 ROBERT FULTON,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #13,19,33,4003,2428.0001078,1081.9999207,1550.0000041,878.0000554,371.9999714,19522,2678.9999035,14732.0000597,1253.0000175,1426.0000406,1534.9998477,3254,1797.0000965,1002.9999354,1077.0000349,720.0000656,355.9999847,16148,2206.9998974,12154.0000496,1067.0000373,1140.0000362,1311.9998055,144,124,92,6,32,8,901,241,127,526,114,55,0,NY,0.415570156525069,0.469315331025052,0.593630533974596,0.444426874181172,0.416271507964371,2246.32103932995,-0.178060377449528,0.850657612924385,1376,1168
sab3,0,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269003171,School of Architecture and Construction Trades,3412690,Paterson Public School District,340699004806,Hawthorne High School,3406990,Hawthorne Public School District,49,30,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,18791,3251.9999799,14792.0000055,354.9999314,2897.0000546,523.9999799,6906,6346.0000009,466.9999955,1076.0000065,5269.9999907,18.9999907,2935,1058.000032,1789.9999865,137.9999835,920.0000247,36.9999938,579,539,98,32,441,8,688,231,29,439,202,17,1,NJ,0.558434079328076,0.68652971954906,0.595159557376391,0.542258388255651,0.552113630270634,2245.45264347757,-0.0367254780483144,3.30707718068064,1095,1040
sab2,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340423005931,Patrick F. Healy Middle School,3404230,East Orange School District,340594002098,Ridgewood Avenue School,3405940,Glen Ridge Public School District,25,20,63587,60156.0003345,1393.0000094,55040.00021,5115.9999954,435.999994,7463,729.0000406,6196.9999755,354.9999987,373.9999988,344.9999947,2484,2278.0000602,112.0000052,2107.000017,170.9999683,44.9999822,1437,206.0000161,1080.0000004,118.0000015,88.0000023,86.0000075,392,388,347,0,41,0,575,68,26,421,42,52,1,NJ,0.773715046027351,0.848360532516485,0.87153504880213,0.706477193361438,0.748208166988224,2243.07191518988,-0.0978200027747782,2.04532072830246,1019,1029
sab2,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340423005930,John L. Costley Middle School,3404230,East Orange School District,340594002098,Ridgewood Avenue School,3405940,Glen Ridge Public School District,25,20,63587,60156.0003345,1393.0000094,55040.00021,5115.9999954,435.999994,7463,729.0000406,6196.9999755,354.9999987,373.9999988,344.9999947,2484,2278.0000602,112.0000052,2107.000017,170.9999683,44.9999822,1437,206.0000161,1080.0000004,118.0000015,88.0000023,86.0000075,367,363,333,4,30,0,575,68,26,421,42,52,1,NJ,0.773715046027351,0.848360532516485,0.870839947873475,0.706477193361438,0.748208166988224,2241.282932207,-0.0971249018461233,2.01325136453745,1017,1029
sab2,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340423005932,Sojourner Truth Middle School,3404230,East Orange School District,340594002098,Ridgewood Avenue School,3405940,Glen Ridge Public School District,25,20,63587,60156.0003345,1393.0000094,55040.00021,5115.9999954,435.999994,7463,729.0000406,6196.9999755,354.9999987,373.9999988,344.9999947,2484,2278.0000602,112.0000052,2107.000017,170.9999683,44.9999822,1437,206.0000161,1080.0000004,118.0000015,88.0000023,86.0000075,406,401,362,4,39,0,575,68,26,421,42,52,1,NJ,0.773715046027351,0.848360532516485,0.869423859498822,0.706477193361438,0.748208166988224,2237.6383420474,-0.0957088134714706,2.0328517625258,1021,1029
sab3,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341254004836,Passaic High School No. 12,3412540,Passaic City School District,340330004762,Clifton High School,3403300,Clifton Public School District,160,184,69781,54777.9998242,11240.9999154,5220.9998273,49557.0000909,2923.9999914,84010,30077.0001418,44758.9999199001,3234.9999349,26842.0000197,7399.0000071,26914,20900.9999585,4938.9999251,2555.9999533,18344.999953,792.9999829,22761,11040.9999802,9894.9999636,1052.9999636,9988.0000419,1419.9999906,2618,2565,97,25,2468,22,2901,1808,142,904,1666,172,1,NJ,0.291500541304228,0.426981874946506,0.356522170774862,0.251224413998299,0.284147611928347,2204.31280479285,-0.0650216294706344,2.70274109230894,1063,999
sab3,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340783002778,Dr Ronald McNair High School,3407830,Jersey City Public Schools,340735002746,Hoboken High School,3407350,Hoboken Public School District,75,107,248194,128223.9999206,53569.0006137,59083.0001564,69140.9999603,57445.9997321,50003,8891.0001637,36604.9999595,1288.9997886,7601.9999132,3515.9999426,18581,9023.0001587,5398.0000983,1273.9999383,7748.999927,3627.9999792,26619,5731.9999891,18380.0000222,940.9998015,4790.9998552,1957.0000347,699,225,96,138,129,319,418,357,85,56,272,3,1,NJ,0.270268671339644,0.33881878651625,0.532178573628766,0.399972422981219,0.278238124814498,2202.71855054819,-0.261909902289122,1.75413302592944,1046,1041
sab3,0,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269000809,International High School,3412690,Paterson Public School District,340699004806,Hawthorne High School,3406990,Hawthorne Public School District,49,30,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,18791,3251.9999799,14792.0000055,354.9999314,2897.0000546,523.9999799,6906,6346.0000009,466.9999955,1076.0000065,5269.9999907,18.9999907,2935,1058.000032,1789.9999865,137.9999835,920.0000247,36.9999938,483,444,137,13,307,26,688,231,29,439,202,17,1,NJ,0.558434079328076,0.68652971954906,0.583498844431605,0.542258388255651,0.552113630270634,2201.45842649461,-0.0250647651035283,3.34802276522959,1081,1040
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360008302643,PS/IS 187 HUDSON CLIFFS,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,360008302546,PS 152 DYCKMAN VALLEY,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,11,16,9136,2466.9999892,5926.9998064,380.9999749,2086.0000636,463.0000682,21699,15483.9999397,5174.9997433,1103.0001826,14380.9998797,685.9998322,9136,2466.9999892,5926.9998064,380.9999749,2086.0000636,463.0000682,16747,11512.9999278,4370.9997059,943.0001061,10570.0000161,587.9998829,774,399,27,300,372,38,559,544,13,8,531,0,0,NY,0.417435760779595,0.443550621443532,0.457662492546213,0.387750215010138,0.403318097335528,2193.27342903663,-0.0402267317666186,0.690792469256376,1363,1156
sab1,0,"San Antonio-New Braunfels, TX",482637006877,VIRGINIA ALLRED STACEY JR/SR H S,4826370,LACKLAND ISD,484068004615,FRANK MADLA EL,4840680,SOUTH SAN ANTONIO ISD,10,29,9927,2347.0001019,6877.0000622,1574.9999944,772.0001307,174.999975,6126,5152.9998919,880.0001167,278.0000872,4875.0000007,46.9999961,4715,1049.0000728,3293.9999402,695.9999983,353.0000715,50.9998943,5646,4761.9998958,797.0001196,274.0000904,4488.000005,43.9999944,407,171,72,178,99,10,489,479,18,6,461,1,1,TX,0.620947500165028,0.60474285172145,0.559402682102069,0.557459502610739,0.560482896254671,2176.46578663895,0.0615448180629595,0.488177240485476,2021,1765
sab1,2,"Dallas-Fort Worth-Arlington, TX",481623007569,EDUARDO MATA EL,4816230,DALLAS ISD,481623001300,LAKEWOOD EL,4816230,DALLAS ISD,32,59,8156,7092.9999337,878.9999912,1012.0000149,6081.0000363,77.9999894,16442,2056.0000484,13834.0000231,261.0000181,1794.9999832,257.9999632,4427,3717.999936,579.9999738,515.0000382,3203.0000395,57.9999738,4524,1195.0000185,3166.0000429,186.000001,1008.999986,68.9999683,612,428,25,152,403,5,942,125,18,757,107,27,0,TX,0.575699605795145,0.744620877226472,0.566650014570584,0.568808949885284,0.570959515100749,2174.29066866342,0.00904959122456062,1.57397359363251,1947,1657
sab1,0,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360015302814,PS 312 BERGEN BEACH,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #22,360009602790,PS 276 LOUIS MARSHALL,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #18,18,29,13596,3502.0000195,9355.0000513,2385.9999455,1116.0000953,492.0000003,14288,13224.9999756,613.9999306,12537.0000485,688.000035,184.000012,6046,2233.0000455,3445.0000213,1679.999916,553.0000925,236.9999724,9043,8383.0000121,405.999934,7962.0000398,421.0000379,96.0000269,779,404,288,312,116,40,608,550,526,36,24,14,0,NY,0.557680267232432,0.668026142977679,0.385991655969191,0.524901619407534,0.553485136556694,2169.78704433413,0.171688611263241,0.832533252787624,1419,1179
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004926,Roberto Clemente,3412690,Paterson Public School District,340498000430,Westmoreland Elementary School,3404980,Fair Lawn Public School District,22,44,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,5107,769.0000502,3637.0000089,133.0000184,636.0000206,640.9999912,2876,2589.0000431,260.0000232,795.9999686,1793.000005,2.0000007,3034,556.0000342,2182.999985,87.0000123,469.0000175,254.0000005,341,340,45,1,295,0,422,116,16,209,100,80,1,NJ,0.716952199642599,0.709013642143573,0.722185932092674,0.629108844141821,0.712131297976824,2169.60812314391,-0.00523373245007486,2.55680518714333,1233,1024
sab1,0,"Detroit-Warren-Livonia, MI",260110304732,Harms Elementary School,2612000,Detroit Public Schools Community District,261160004600,Salina Intermediate 4  8,2611600,Dearborn City School District,7,28,5041,3927.9999723,1007.0000219,323.0000158,3604.999975,0.999998,5266,148.9999663,4687.9999755,89.0000147,60.0000236,111.9999634,867,577.9999934,266.0000052,59.0000164,518.9999903,0,3979,109.9999651,3577.999966,63.0000129,47.0000242,54.9999799,398,375,41,22,334,0,546,6,3,534,3,6,1,MI,0.63902153085617,0.750915754166141,0.931222044287371,0.592415820262607,0.60623838369563,2165.42609089696,-0.292200513431201,1.69736555653849,837,901
sab1,0,"Detroit-Warren-Livonia, MI",260110304732,Harms Elementary School,2612000,Detroit Public Schools Community District,261160001500,Salina Elementary P  3,2611600,Dearborn City School District,7,28,5041,3927.9999723,1007.0000219,323.0000158,3604.999975,0.999998,5266,148.9999663,4687.9999755,89.0000147,60.0000236,111.9999634,867,577.9999934,266.0000052,59.0000164,518.9999903,0,3979,109.9999651,3577.999966,63.0000129,47.0000242,54.9999799,398,375,41,22,334,0,417,5,4,409,1,3,1,MI,0.63902153085617,0.750915754166141,0.930220647602521,0.592415820262607,0.60623838369563,2163.09748353418,-0.291199116746351,1.7888643194757,837,880
sab2,2,"Chicago-Joliet-Naperville, IL-IN-WI",172925004581,Gwendolyn Brooks Middle School,1729250,Oak Park ESD 97,170993000929,Lovett Elem School,1709930,City of Chicago SD 299,80,77,27606,7238.00000200001,17963.9999783,5360.0000379,1877.9999883,1520.9999437,5971,5617.9999961,252.0000104,4772.0000213,846.0000049,34.0000058,2687,963.0000048,1535.000001,794.9999915,168.0000053,90.9999993,5693,5339.9999961,252.0000104,4515.0000235,825.0000027,34.0000058,906,301,185,473,116,39,340,336,285,2,51,0,1,IL,0.579601766257016,0.678691544622177,0.656005713543696,0.527004185158355,0.554898703170328,2162.48836480853,-0.0764039472866798,2.30774973441021,579,530
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004914,School 21,3412690,Paterson Public School District,340498000430,Westmoreland Elementary School,3404980,Fair Lawn Public School District,22,44,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,5107,769.0000502,3637.0000089,133.0000184,636.0000206,640.9999912,2876,2589.0000431,260.0000232,795.9999686,1793.000005,2.0000007,3034,556.0000342,2182.999985,87.0000123,469.0000175,254.0000005,747,743,181,2,562,2,422,116,16,209,100,80,1,NJ,0.716952199642599,0.709013642143573,0.719763731069618,0.629108844141821,0.712131297976824,2162.33128932317,-0.00281153142701873,1.68064662281585,1198,1024
